User ID,Rec_1,Rec_2,Rec_3,Rec_4,Rec_5
7396,dutch fort galle,ancient city polonnaruwa,sigiriya,beach mirissa,island pigeon
7397,centre city kandy,city colombo tour,kandy,ambalangoda,devasthanam kandaswamy nallur
7398,dalada maligawa sri,beach hikkaduwa,arugam bay beach,ahangama,tangalle
7399,island pigeon,hikkaduwa,dutch fort galle,ancient city polonnaruwa,beach rekawa
7400,dutch fort galle,mihintale,anuradhapura,polonnaruwa,bodhi jaya maha sri
7401,sigiriya,centre city kandy,city colombo tour,leisure world,bay pearl
7402,galle lighthouse,pidurangala rock,kandy museum national,galle museum national,colombo museum national
7403,trincomalee,hikkaduwa,kandy,ambalangoda,beach rekawa
7404,sigiriya,kandy,ambalangoda,galle,and cave dambulla golden royal temple temple
7405,jaffna library public,arts centre nelung,art gallery national of,folk martin museum wickramasinghe,gangaramaya temple
7406,dalada maligawa sri,beach unawatuna,beach hikkaduwa,beach nilaveli,eliya seetha
7407,dutch fort galle,sigiriya,ancient city polonnaruwa,dalada maligawa sri,eliya seetha
7408,horton national park plains,trincomalee,adams pada peak sri,bodhi jaya maha sri,eliya seetha
7409,forest reserve sinharaja,national park yala,kandy,arches bridge nine,ambalangoda
7410,horton national park plains,dalada maligawa sri,forest reserve sinharaja,beach unawatuna,arches bridge nine
7411,jaffna library public,island pigeon,negombo,folk martin museum wickramasinghe,beach hikkaduwa
7412,dalada maligawa sri,island pigeon,lanka planetarium sri,ritigala,beach rekawa
7413,beach mirissa,and cave dambulla golden royal temple temple,galle,unawatuna,buddhist temple vehera velgam
7414,and cave dambulla golden royal temple temple,sigiriya,trincomalee,buddhist temple vehera velgam,dewalaya kataragama maha ruhunu
7415,beach jungle,park viharamahadevi,hot madunagala spring water,hot maha oya springs water,anuradhapura
7416,horton national park plains,dalada maligawa sri,harbour trincomalee,adams pada peak sri,eliya seetha
7417,island pigeon,galle,beach nilaveli,unawatuna,beach unawatuna
7418,horton national park plains,forest kanneliya national rain reserve,adams pada peak sri,bodhi jaya maha sri,eliya seetha
7419,jaffna library public,negombo,folk martin museum wickramasinghe,pinnawala,ambalangoda
7420,beach jungle,knuckles,park viharamahadevi,meemure,belihuloya
7421,haputale,kandy museum national,galle museum national,colombo museum national,dutch museum
7422,and cave dambulla golden royal temple temple,buddhist temple vehera velgam,kitulgala,dewalaya kataragama maha ruhunu,eliya seetha
7423,kitulgala,national park udawalawe,elephant home transit,elephant orphanage pinnawala,city colombo port
7424,dambulla,national park yala,galle,kandalama,national park udawalawe
7425,island pigeon,lanka planetarium sri,beach rekawa,ritigala,hikkaduwa
7426,kalpitiya,anuradhapura,ella ravan waterfall,diyaluma falls,bambarakiri ella
7427,lagoon negombo,city colombo port,knuckles,devasthanam kandaswamy nallur,kandy
7428,kitulgala,arts centre nelung,art gallery national of,gangaramaya temple,ahungalla
7429,city colombo port,beach mirissa,lagoon negombo,leisure world,bay pearl
7430,horton national park plains,botanical gardens seethawaka wet zone,botanical garden hakgala,botanic dry gardens hambantota zone,fortress rock yapahuwa
7431,kalpitiya,trincomalee,lagoon negombo,dambulla,kandalama
7432,horton national park plains,forest reserve sinharaja,kandy museum national,galle museum national,colombo museum national
7433,horton national park plains,city colombo tour,centre city kandy,arches bridge nine,bundala national park
7434,beach mirissa,club colombo golf royal,club eliya golf nuwara,beach nilaveli,unawatuna
7435,beach mirissa,lanka planetarium sri,beach hikkaduwa,arugam bay beach,tangalle
7436,mihintale,and cave dambulla golden royal temple temple,adams pada peak sri,bodhi jaya maha sri,dewalaya kataragama maha ruhunu
7437,centre city kandy,city colombo tour,horton national park plains,sigiriya,national park yala
7438,horton national park plains,kandy,forest reserve sinharaja,national park wilpattu,minneriya national park
7439,beach nilaveli,beach uppuveli,beach tangalle,beach hiriketiya,national park udawalawe
7440,anuradhapura,polonnaruwa,knuckles,national park yala,island pigeon
7441,colombo,kalpitiya,island pigeon,kandy,ambalangoda
7442,jaffna library public,knuckles,ella surathali,fortress rock yapahuwa,folk martin museum wickramasinghe
7443,forest kanneliya national rain reserve,knuckles,forest reserve sinharaja,national park yala,national park wilpattu
7444,trincomalee,forest reserve sinharaja,arches bridge nine,bundala national park,eliya seetha
7445,beach mirissa,hikkaduwa,national park udawalawe,elephant home transit,elephant orphanage pinnawala
7446,lanka planetarium sri,ritigala,national park wilpattu,pinnawala,beach hikkaduwa
7447,sigiriya,anuradhapura,mihintale,and cave dambulla golden royal temple temple,adams pada peak sri
7448,national park yala,knuckles,hot madunagala spring water,hot maha oya springs water,belihuloya
7449,adams pada peak sri,forest kanneliya national rain reserve,leisure world,national park udawalawe,national park wilpattu
7450,dutch fort galle,knuckles,ella surathali,fortress rock yapahuwa,polonnaruwa
7451,sigiriya,and cave dambulla golden royal temple temple,kitulgala,buddhist temple vehera velgam,ahungalla
7452,mihintale,bodhi jaya maha sri,lanka planetarium sri,adams pada peak sri,and cave dambulla golden royal temple temple
7453,knuckles,hikkaduwa,island pigeon,forest reserve sinharaja,club colombo golf royal
7454,national park yala,national park udawalawe,national park wilpattu,minneriya national park,national park wasgamuwa
7455,knuckles,city colombo port,national park wilpattu,minneriya national park,national park wasgamuwa
7456,hikkaduwa,island pigeon,beach rekawa,devasthanam kandaswamy nallur,beach nilaveli
7457,hikkaduwa,national park yala,harbour trincomalee,knuckles,belihuloya
7458,sigiriya,ancient city polonnaruwa,hikkaduwa,beach rekawa,buddhist temple vehera velgam
7459,knuckles,kandy,ella surathali,fortress rock yapahuwa,ambalangoda
7460,beach mirissa,beach nilaveli,beach uppuveli,beach tangalle,beach hiriketiya
7461,sigiriya,arts centre nelung,art centre lionel wendt,nelum pokuna theatre,art gallery national of
7462,colombo,galle,kandy,arts centre nelung,art centre lionel wendt
7463,kitulgala,city colombo port,negombo,ahungalla,kalpitiya lagoon
7464,kandy,national park wilpattu,minneriya national park,devasthanam kandaswamy nallur,national park wasgamuwa
7465,anuradhapura,dalada maligawa sri,ambalangoda,polonnaruwa,kandy
7466,horton national park plains,forest reserve sinharaja,kandy museum national,galle museum national,colombo museum national
7467,forest reserve sinharaja,hikkaduwa,dutch fort galle,arches bridge nine,beach rekawa
7468,anuradhapura,polonnaruwa,ella surathali,fortress rock yapahuwa,pidurangala rock
7469,ancient city polonnaruwa,sigiriya,anuradhapura,arugam bay beach,beach hikkaduwa
7470,hot madunagala spring water,hot maha oya springs water,kitulgala,ahungalla,kalpitiya lagoon
7471,leisure world,national park yala,bay pearl,arches bridge nine,forest reserve sinharaja
7472,kandy,galle lighthouse,pidurangala rock,leisure world,bay pearl
7473,colombo,hot madunagala spring water,hot maha oya springs water,kandy lake,polonnaruwa
7474,eliya nuwara,national park wilpattu,minneriya national park,art gallery national of,gangaramaya temple
7475,jaffna library public,folk martin museum wickramasinghe,pinnawala,ambalangoda,polonnaruwa
7476,knuckles,and cave dambulla golden royal temple temple,adams pada peak sri,kandy museum national,galle museum national
7477,kandy museum national,galle museum national,colombo museum national,dutch museum,club colombo golf royal
7478,kandy museum national,galle museum national,colombo museum national,dutch museum,maritime museum
7479,island pigeon,beach mirissa,lagoon negombo,beach nilaveli,art gallery national of
7480,kandy,kitulgala,ambalangoda,devasthanam kandaswamy nallur,kalpitiya lagoon
7481,mihintale,adams pada peak sri,bodhi jaya maha sri,eliya seetha,and cave dambulla golden royal temple temple
7482,dutch fort galle,sigiriya,colombo,buddhist temple vehera velgam,kandy
7483,jaffna library public,colombo,folk martin museum wickramasinghe,ella ravan waterfall,diyaluma falls
7484,national park wilpattu,hot madunagala spring water,hot maha oya springs water,club colombo golf royal,club eliya golf nuwara
7485,negombo,trincomalee,and cave dambulla golden royal temple temple,adams pada peak sri,bodhi jaya maha sri
7486,sigiriya,horton national park plains,galle,forest reserve sinharaja,arches bridge nine
7487,national park yala,forest kanneliya national rain reserve,national park udawalawe,national park wilpattu,minneriya national park
7488,trincomalee,beach mirissa,unawatuna,beach unawatuna,eliya seetha
7489,centre city kandy,city colombo tour,eliya nuwara,beach rekawa,pinnawala
7490,lagoon negombo,beach mirissa,harbour trincomalee,national park yala,forest reserve sinharaja
7491,city colombo port,trincomalee,kitulgala,ahungalla,kalpitiya lagoon
7492,colombo,sigiriya,kandy,ambalangoda,buddhist temple vehera velgam
7493,centre city kandy,city colombo tour,beach mirissa,galle,unawatuna
7494,knuckles,art centre lionel wendt,nelum pokuna theatre,arts centre nelung,belihuloya
7495,beach nilaveli,beach uppuveli,beach tangalle,beach hiriketiya,beach marakolliya
7496,trincomalee,beach mirissa,hikkaduwa,dalada maligawa sri,eliya seetha
7497,beach mirissa,city colombo port,beach nilaveli,beach hikkaduwa,beach unawatuna
7498,trincomalee,hikkaduwa,island pigeon,beach rekawa,kalpitiya
7499,dambulla,dalada maligawa sri,kandalama,folk martin museum wickramasinghe,jaffna library public
7500,city colombo port,dambulla,club colombo golf royal,club eliya golf nuwara,kandalama
7501,dalada maligawa sri,kandy,ella ravan waterfall,diyaluma falls,ambalangoda
7502,eliya nuwara,haputale,kandy,dambulla,kandalama
7503,adams pada peak sri,beach mirissa,arugam bay beach,beach hikkaduwa,tangalle
7504,mihintale,and cave dambulla golden royal temple temple,leisure world,minneriya national park,national park wilpattu
7505,kandy,jaffna library public,eliya nuwara,folk martin museum wickramasinghe,ambalangoda
7506,art centre lionel wendt,nelum pokuna theatre,arts centre nelung,ella ravan waterfall,diyaluma falls
7507,dalada maligawa sri,anuradhapura,dambulla,kandalama,polonnaruwa
7508,jaffna library public,kandy,anuradhapura,folk martin museum wickramasinghe,ambalangoda
7509,dalada maligawa sri,and cave dambulla golden royal temple temple,arugam bay beach,beach hikkaduwa,ahangama
7510,trincomalee,beach mirissa,kandy,ambalangoda,devasthanam kandaswamy nallur
7511,arts centre nelung,dutch fort galle,anuradhapura,art centre lionel wendt,nelum pokuna theatre
7512,city colombo port,kandy,beach nilaveli,ambalangoda,beach uppuveli
7513,beach mirissa,city colombo port,ella ravan waterfall,diyaluma falls,bambarakiri ella
7514,eliya nuwara,negombo,haputale,kandy,ambalangoda
7515,lagoon negombo,mihintale,and cave dambulla golden royal temple temple,bodhi jaya maha sri,buddhist temple vehera velgam
7516,knuckles,dalada maligawa sri,hot madunagala spring water,ella surathali,hot maha oya springs water
7517,trincomalee,beach mirissa,hikkaduwa,beach rekawa,unawatuna
7518,beach mirissa,adams pada peak sri,arugam bay beach,beach hikkaduwa,tangalle
7519,kitulgala,club colombo golf royal,club eliya golf nuwara,ahungalla,kalpitiya lagoon
7520,dambulla,sigiriya,ancient city polonnaruwa,haputale,kandalama
7521,adams pada peak sri,bodhi jaya maha sri,eliya seetha,dewalaya kataragama maha ruhunu,fortress rock yapahuwa
7522,hikkaduwa,haputale,kumana national park,bundala national park,forest reserve sinharaja
7523,eliya nuwara,beach mirissa,kandy,beach hikkaduwa,tangalle
7524,horton national park plains,knuckles,forest kanneliya national rain reserve,beach hikkaduwa,arugam bay beach
7525,dutch fort galle,sigiriya,kandy,ambalangoda,devasthanam kandaswamy nallur
7526,eliya nuwara,kandy,galle,lanka planetarium sri,ritigala
7527,island pigeon,hikkaduwa,trincomalee,ambalangoda,beach rekawa
7528,beach unawatuna,ancient city polonnaruwa,beach mirissa,beach nilaveli,beach hikkaduwa
7529,centre city kandy,city colombo tour,kandy,ambalangoda,devasthanam kandaswamy nallur
7530,haputale,eliya nuwara,centre city kandy,city colombo tour,dambulla
7531,adams pada peak sri,horton national park plains,eliya seetha,bodhi jaya maha sri,dewalaya kataragama maha ruhunu
7532,ella surathali,lanka planetarium sri,fortress rock yapahuwa,lagoon negombo,kandy lake
7533,city colombo port,beach mirissa,harbour trincomalee,knuckles,beach hikkaduwa
7534,dutch fort galle,sigiriya,arts centre nelung,leisure world,art centre lionel wendt
7535,city colombo port,harbour trincomalee,galle,unawatuna,beach hikkaduwa
7536,kitulgala,beach jungle,park viharamahadevi,ahungalla,kalpitiya lagoon
7537,sigiriya,buddhist temple vehera velgam,arches bridge nine,art gallery national of,beach hikkaduwa
7538,centre city kandy,city colombo tour,kandy,ambalangoda,devasthanam kandaswamy nallur
7539,eliya nuwara,kandy,ambalangoda,devasthanam kandaswamy nallur,dambulla
7540,national park wilpattu,minneriya national park,ella ravan waterfall,diyaluma falls,bambarakiri ella
7541,kandy museum national,galle museum national,colombo museum national,dutch museum,maritime museum
7542,negombo,kandy,ambalangoda,devasthanam kandaswamy nallur,eliya nuwara
7543,anuradhapura,forest kanneliya national rain reserve,forest reserve sinharaja,city colombo tour,centre city kandy
7544,anuradhapura,dalada maligawa sri,polonnaruwa,eliya seetha,dewalaya kataragama maha ruhunu
7545,sigiriya,kandy,hot madunagala spring water,hot maha oya springs water,ambalangoda
7546,ancient city polonnaruwa,dutch fort galle,mihintale,anuradhapura,polonnaruwa
7547,trincomalee,leisure world,dambulla,bay pearl,kandalama
7548,leisure world,national park wilpattu,minneriya national park,bay pearl,national park wasgamuwa
7549,trincomalee,city colombo port,kalpitiya,ahungalla,kalpitiya lagoon
7550,city colombo port,arts centre nelung,kitulgala,art centre lionel wendt,nelum pokuna theatre
7551,national park yala,forest kanneliya national rain reserve,arts centre nelung,national park udawalawe,art centre lionel wendt
7552,island pigeon,beach jungle,park viharamahadevi,beach rekawa,lanka planetarium sri
7553,kumana national park,forest reserve sinharaja,city colombo port,bundala national park,club eliya golf nuwara
7554,dalada maligawa sri,mihintale,anuradhapura,polonnaruwa,bodhi jaya maha sri
7555,galle,sigiriya,unawatuna,beach mirissa,buddhist temple vehera velgam
7556,and cave dambulla golden royal temple temple,club colombo golf royal,club eliya golf nuwara,buddhist temple vehera velgam,bodhi jaya maha sri
