User ID,Rec_1,Rec_2,Rec_3,Rec_4,Rec_5
9430,galle,colombo,anuradhapura,ancient city polonnaruwa,polonnaruwa
9431,haliela lanka sri,galle,bolgoda lake,anuradhapura,eliya nuwara
9432,camping heyna site,kandalama,blue camping moon,belihuloya,meemure
9433,anuradhapura,archaeological mihintale museum,centre cultural kandyan,colombo,ancient city polonnaruwa
9434,kadugannawa lions mouth rock,belihuloya,pidurangala rock,peacocks rock,fortress rock yapahuwa
9435,kumana national park,neithal park,colombo,national park wasgamuwa,national park somawathiya
9436,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,jaffna library public
9437,galle,sigiriya,national park wasgamuwa,anuradhapura,kandalama
9438,galle,diyagala escape,auslink hotel lanka sri walapane,beach kokkilai,sigiriya
9439,campaign diggala side,chariot path,meemure,ella rock trailhead,arana sandaraja wana
9440,tangalle,ahangama,marakolliya,beach marakolliya,point rillamba surf
9441,botanic dry gardens hambantota zone,botanic gardens peradeniya royal,botanical gardens seethawaka wet zone,lunuganga,park ranmasu royal uyana
9442,hot madunagala spring water,hot kanniya springs water,hot maha oya springs water,pinnawala,udawalawa
9443,golden mountain narangala,knuckles,kandalama,sigiriya,anuradhapura
9444,kumana national park,haputale,neithal park,kingdom panduwasnuwara,hettipola wewa
9445,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,jaffna library public
9446,dutch fort galle,negombo,church dutch matara reformed,dematamal viharaya,thuparamaya
9447,galle,diyagala escape,auslink hotel lanka sri walapane,beach kokkilai,sigiriya
9448,pinnawala,anuradhapura,archaeological mihintale museum,udawalawa,manelwatta temple
9449,sunsetisland,centre cultural kandyan,lagoon negombo,center conservation forest makandawa makandawa,ganga madu
9450,arts crafts sunflower,polonnaruwa,kandy,ambalangoda,deliwala kota temple vehera
9451,campaign diggala side,meemure,arana sandaraja wana,chariot path,ella rock trailhead
9452,explorers mirissa whale,marakolliya,uppuveli,beach marakolliya,kumana national park
9453,camping heyna site,arana sandaraja wana,blue camping moon,belihuloya,meemure
9454,galle,negombo,bolgoda lake,beach mandathivu,beach kiranchi
9455,belihuloya,camping heyna site,kadugannawa lions mouth rock,pidurangala rock,blue camping moon
9456,arugam bay beach,eco elephant hurulu park safari wild,angammedilla national park,chariot path,maha single swarnagiri temple tree viharaya
9457,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,sunsetisland,kandalama
9458,arts crafts sunflower,ambalangoda,polonnaruwa,jana kala kendraya,kandy
9459,arts centre nelung,art centre lionel wendt,art gallery national of,arts crafts sunflower,kandy
9460,bird tower watching,bird bird ecotourism kalametiya sanctuary watching,anawilundawa wetland,boat dolphin kalpitiya trip watching,kumana national park
9461,ambalangoda,uppuveli,bird tower watching,boat dolphin kalpitiya trip watching,anawilundawa wetland
9462,anawilundawa wetland,jungle muru safari,parakrama samudraya,kumana national park,bird tower watching
9463,art gallery national of,art centre lionel wendt,bird tower watching,arts centre nelung,anawilundawa wetland
9464,udawalawa,pinnawala,elephant park,bay pearl,elephant orphanage pinnawala
9465,pinnawala,udawalawa,dehiwala gardens zoological,park ridiyagama safari,angammedilla national park
9466,botanic dry gardens hambantota zone,lunuganga,tangalle,botanic gardens peradeniya royal,park ranmasu royal uyana
9467,sunsetisland,parakrama samudraya,center conservation forest makandawa makandawa,lagoon negombo,ganga madu
9468,haputale,haliela lanka sri,bolgoda lake,eliya nuwara,kandy
9469,kandalama,dambulla,hot maha oya springs water,mirissa,harbour trincomalee
9470,arana sandaraja wana,aquarium water world,hundukata,campaign diggala side,bentota ganga
9471,explorers mirissa whale,kitulgala,marakolliya,uppuveli,beach marakolliya
9472,explorers mirissa whale,marakolliya,uppuveli,beach marakolliya,beach mirissa
9473,harbour trincomalee,lanka planetarium sri,kandy,mirissa,eliya nuwara
9474,beach okanda,beach mullaitivu,beach nilaveli,beach hambantota,beach kokkilai
9475,sigiriya,kandalama,national park wasgamuwa,national park yala,national park ussangoda
9476,parakrama samudraya,dutch fort galle,kingdom panduwasnuwara,monument of victory,haputale
9477,beach hambantota,beach mirissa,beach mullaitivu,beach lankavatara,beach kokkilai
9478,lanka planetarium sri,kandy,negombo,eliya nuwara,beach koggala
9479,kandalama,dambulla,hot maha oya springs water,hot madunagala spring water,hot jayanthi spring wewa
9480,kandalama,botanic dry gardens hambantota zone,dambulla,lunuganga,botanic gardens peradeniya royal
9481,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,folk martin museum wickramasinghe,kandy museum national
9482,haputale,by cinnamon hikka tranz,kitulgala,negombo,ambalangoda
9483,mirissa,harbour trincomalee,beach okanda,and centre conservation hasselblad research sea turtle victor,habaraduwa hatchery sea turtle
9484,galle,art gallery national of,art centre lionel wendt,arts centre nelung,kandy
9485,sunsetisland,center conservation forest makandawa makandawa,lagoon negombo,by cinnamon hikka tranz,kitulgala
9486,kumana national park,neithal park,colombo,national park wasgamuwa,minneriya national park
9487,beach kiranchi,ambalangoda,beach mandathivu,arts crafts sunflower,beach hiriketiya
9488,udawalawa,pinnawala,elephant orphanage pinnawala,elephant park,bay pearl
9489,bird tower watching,botanical gardens seethawaka wet zone,anawilundawa wetland,botanic dry gardens hambantota zone,ancient city polonnaruwa
9490,explorers mirissa whale,marakolliya,bird tower watching,uppuveli,anawilundawa wetland
9491,golden mountain narangala,botanic dry gardens hambantota zone,manelwatta temple,deliwala kota temple vehera,duwa parewi temple
9492,centre cultural kandyan,deliwala kota temple vehera,haputale,dutch fort galle,kingdom panduwasnuwara
9493,folk martin museum wickramasinghe,arts crafts sunflower,dhanaja gem museum,independence memorial museum,ambalangoda
9494,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,tangalle,marakolliya
9495,golden mountain narangala,centre cultural kandyan,knuckles,kumana national park,colombo
9496,centre cultural kandyan,gangaramaya temple,polonnaruwa,kandy,beach okanda
9497,galle,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,folk martin museum wickramasinghe
9498,botanic dry gardens hambantota zone,lunuganga,botanic gardens peradeniya royal,botanical gardens seethawaka wet zone,park ranmasu royal uyana
9499,bolgoda lake,beach mandathivu,beach kiranchi,beach okanda,national park wasgamuwa
9500,explorers mirissa whale,marakolliya,uppuveli,boat center coral issue sanctuary ticket,beach mirissa
9501,kumana national park,national park wasgamuwa,minneriya national park,kandalama,national park yala
9502,kandy,art gallery national of,independence memorial museum,art centre lionel wendt,dhanaja gem museum
9503,kadugannawa lions mouth rock,belihuloya,point turtle watching,ambalangoda,pidurangala rock
9504,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,folk martin museum wickramasinghe,kandy museum national
9505,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,camping heyna site,blue camping moon
9506,boat center coral issue sanctuary ticket,island pigeon,koggala,hikkaduwa,beach hikkaduwa
9507,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,folk martin museum wickramasinghe,kandy museum national
9508,udawalawa,pinnawala,elephant park,bay pearl,elephant orphanage pinnawala
9509,udawalawa,pinnawala,elephant park,bay pearl,elephant orphanage pinnawala
9510,camping heyna site,arana sandaraja wana,blue camping moon,belihuloya,meemure
9511,kitulgala,eliya seetha,doovili ella neluwa,forest kanneliya national rain reserve,belihuloya
9512,anuradhapura,galle,centre cultural kandyan,ancient city polonnaruwa,polonnaruwa
9513,kandalama,sigiriya,anuradhapura,kovil polonnaruwa sivan,national park wasgamuwa
9514,centre cultural kandyan,polonnaruwa,sigiriya,arankale buddhist monastery,kataragama
9515,kitulgala,arts centre nelung,arts crafts sunflower,city colombo port,lagoon umari
9516,arts crafts sunflower,pinnawala,ambalangoda,polonnaruwa,udawalawa
9517,bolgoda lake,national park wasgamuwa,beach mandathivu,kumana national park,beach kiranchi
9518,beach nilaveli,beach hambantota,beach kiranchi,beach kalpitiya kudawa,beach pasikuda
9519,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,golden mountain narangala
9520,kandalama,dambulla,hot maha oya springs water,hot madunagala spring water,hot jayanthi spring wewa
9521,ambalangoda,uppuveli,bird tower watching,boat dolphin kalpitiya trip watching,anawilundawa wetland
9522,dhanaja gem museum,independence memorial museum,eliya seetha,museum paduwasnuwara,folk martin museum wickramasinghe
9523,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,galle,kandalama
9524,arts crafts sunflower,ambalangoda,polonnaruwa,jana kala kendraya,kandy
9525,botanic dry gardens hambantota zone,lunuganga,botanic gardens peradeniya royal,botanical gardens seethawaka wet zone,park ranmasu royal uyana
9526,kitulgala,pinnawala,udawalawa,boat center coral issue sanctuary ticket,island pigeon
9527,centre cultural kandyan,polonnaruwa,arankale buddhist monastery,kataragama,gangaramaya temple
9528,pinnawala,udawalawa,lanka planetarium sri,kandy,eliya nuwara
9529,arana sandaraja wana,bentota ganga,aquarium water world,ganga madu,anawilundawa wetland
9530,arts centre nelung,arts crafts sunflower,folk martin museum wickramasinghe,polonnaruwa,haputale
9531,arts crafts sunflower,polonnaruwa,kandy,ambalangoda,jana kala kendraya
9532,point turtle watching,ambalangoda,and centre conservation hasselblad research sea turtle victor,habaraduwa hatchery sea turtle,rekawa turtle watch
9533,camping heyna site,art gallery national of,art centre lionel wendt,bird tower watching,blue camping moon
9534,centre cultural kandyan,beach okanda,mirissa,harbour trincomalee,campaign diggala side
9535,kadugannawa lions mouth rock,belihuloya,pidurangala rock,peacocks rock,fortress rock yapahuwa
9536,kandy,art gallery national of,kadugannawa lions mouth rock,belihuloya,art centre lionel wendt
9537,arts centre nelung,arts crafts sunflower,by cinnamon hikka tranz,kitulgala,folk martin museum wickramasinghe
9538,haliela lanka sri,eliya nuwara,kandy,haputale,devon falls
9539,udawalawa,pinnawala,beach elephant point,elephant park,galle
9540,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,jaffna library public
9541,golden mountain narangala,centre cultural kandyan,knuckles,gangaramaya temple,polonnaruwa
9542,art gallery national of,kadugannawa lions mouth rock,belihuloya,art centre lionel wendt,pidurangala rock
9543,art gallery national of,art centre lionel wendt,beach hambantota,arts centre nelung,beach nilaveli
9544,explorers mirissa whale,marakolliya,uppuveli,anawilundawa wetland,beach marakolliya
9545,city colombo tour,centre city kandy,city colombo port,colombo,haputale
9546,golden mountain narangala,knuckles,negombo,beach koggala,kalpitiya
9547,arugam bay beach,eco elephant hurulu park safari wild,angammedilla national park,chariot path,maha single swarnagiri temple tree viharaya
9548,kadugannawa lions mouth rock,belihuloya,peacocks rock,pidurangala rock,beach nilaveli
9549,kadugannawa lions mouth rock,belihuloya,pidurangala rock,peacocks rock,fortress rock yapahuwa
9550,kandalama,dambulla,hot maha oya springs water,hot madunagala spring water,hot jayanthi spring wewa
9551,arts centre nelung,bird tower watching,arts crafts sunflower,anawilundawa wetland,kumana national park
9552,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,kadugannawa lions mouth rock,belihuloya
9553,kitulgala,pinnawala,udawalawa,centre cultural kandyan,city colombo port
9554,kandy,udawalawa,art gallery national of,pinnawala,art centre lionel wendt
9555,golden mountain narangala,knuckles,kandalama,dimbulana hills spot,falls laxapana
9556,manelwatta temple,deliwala kota temple vehera,duwa parewi temple,isurumuniya temple,island parappudva temple
9557,bird tower watching,aquarium water world,anawilundawa wetland,arana sandaraja wana,kumana national park
9558,kandalama,dambulla,hot maha oya springs water,hot madunagala spring water,hot jayanthi spring wewa
9559,udawalawa,art gallery national of,pinnawala,art centre lionel wendt,elephant park
9560,kadugannawa lions mouth rock,belihuloya,pidurangala rock,peacocks rock,anuradhapura
9561,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,folk martin museum wickramasinghe,ancient city polonnaruwa
9562,camping heyna site,blue camping moon,belihuloya,meemure,haliela lanka sri
9563,kingdom panduwasnuwara,haputale,dutch fort galle,lahugala magul maha viharaya,parakrama samudraya
9564,arts centre nelung,bird tower watching,kumana national park,arts crafts sunflower,anawilundawa wetland
9565,bird tower watching,anawilundawa wetland,boat center coral issue sanctuary ticket,kumana national park,bird bird ecotourism kalametiya sanctuary watching
9566,arugam bay beach,eco elephant hurulu park safari wild,angammedilla national park,chariot path,maha single swarnagiri temple tree viharaya
9567,kandalama,dambulla,hot maha oya springs water,mirissa,harbour trincomalee
9568,udawalawa,pinnawala,golden mountain narangala,elephant park,bay pearl
9569,pinnawala,udawalawa,habaraduwa hatchery sea turtle,dehiwala gardens zoological,lanka planetarium sri
9570,golden mountain narangala,haliela lanka sri,botanic dry gardens hambantota zone,eliya nuwara,kandy
9571,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,dhanaja gem museum,independence memorial museum
9572,kumana national park,national park wasgamuwa,minneriya national park,kandalama,national park yala
9573,negombo,beach koggala,kandalama,sigiriya,anuradhapura
9574,haliela lanka sri,eliya nuwara,kandy,haputale,anawilundawa wetland
9575,art gallery national of,art centre lionel wendt,arts centre nelung,kandy,galle
9576,adams pada peak sri,dewalaya kataragama maha ruhunu,dalada maligawa sri,arankale buddhist monastery,anuradhapura
